Date;Location;SKU;Quantity
09/01/2025;UIOK;1599107;80
07/01/2025;UIOK;1599107;50
07/01/2025;UIOK;1599107;10
06/01/2025;UIOK;1599107;40
02/01/2025;UIOK;1599107;10
31/01/2025;QWES;1599107;20
30/01/2025;QWES;1599107;20
29/01/2025;QWES;1599107;80
28/01/2025;QWES;1599107;140
27/01/2025;QWES;1599107;40
24/01/2025;QWES;1599107;20
23/01/2025;QWES;1599107;120
22/01/2025;QWES;1599107;20
18/01/2025;QWES;1599107;20
17/01/2025;QWES;1599107;100
16/01/2025;QWES;1599107;70
15/01/2025;QWES;1599107;40
14/01/2025;QWES;1599107;50
10/01/2025;QWES;1599107;90
09/01/2025;QWES;1599107;90
08/01/2025;QWES;1599107;100
07/01/2025;QWES;1599107;80
03/01/2025;QWES;1599107;60
02/01/2025;QWES;1599107;160
31/01/2025;JMIK;1599107;70
30/01/2025;JMIK;1599107;540
29/01/2025;JMIK;1599107;60
28/01/2025;JMIK;1599107;30
27/01/2025;JMIK;1599107;10
24/01/2025;JMIK;1599107;30
23/01/2025;JMIK;1599107;30
22/01/2025;JMIK;1599107;40
21/01/2025;JMIK;1599107;140
20/01/2025;JMIK;1599107;20
17/01/2025;JMIK;1599107;30
16/01/2025;JMIK;1599107;60
15/01/2025;JMIK;1599107;10
14/01/2025;JMIK;1599107;180
13/01/2025;JMIK;1599107;20
10/01/2025;JMIK;1599107;40
09/01/2025;JMIK;1599107;50
08/01/2025;JMIK;1599107;40
07/01/2025;JMIK;1599107;150
06/01/2025;JMIK;1599107;40
03/01/2025;JMIK;1599107;20
02/01/2025;JMIK;1599107;30
31/01/2025;YHNU;1599107;90
30/01/2025;YHNU;1599107;40
29/01/2025;YHNU;1599107;80
28/01/2025;YHNU;1599107;50
27/01/2025;YHNU;1599107;10
25/01/2025;YHNU;1599107;10
24/01/2025;YHNU;1599107;140
23/01/2025;YHNU;1599107;120
22/01/2025;YHNU;1599107;190
21/01/2025;YHNU;1599107;130
18/01/2025;YHNU;1599107;140
16/01/2025;YHNU;1599107;370
15/01/2025;YHNU;1599107;90
14/01/2025;YHNU;1599107;170
13/01/2025;YHNU;1599107;10
10/01/2025;YHNU;1599107;240
09/01/2025;YHNU;1599107;180
08/01/2025;YHNU;1599107;120
07/01/2025;YHNU;1599107;280
04/01/2025;YHNU;1599107;80
03/01/2025;YHNU;1599107;100
02/01/2025;YHNU;1599107;60
01/01/2025;YHNU;1599107;100
31/01/2025;EDCR;1599107;120
31/01/2025;EDCR;1599107;100
30/01/2025;EDCR;1599107;260
30/01/2025;EDCR;1599107;60
29/01/2025;EDCR;1599107;60
28/01/2025;EDCR;1599107;10
28/01/2025;EDCR;1599107;70
27/01/2025;EDCR;1599107;90
24/01/2025;EDCR;1599107;60
24/01/2025;EDCR;1599107;210
23/01/2025;EDCR;1599107;50
22/01/2025;EDCR;1599107;290
22/01/2025;EDCR;1599107;220
21/01/2025;EDCR;1599107;120
21/01/2025;EDCR;1599107;60
20/01/2025;EDCR;1599107;50
18/01/2025;EDCR;1599107;100
17/01/2025;EDCR;1599107;450
16/01/2025;EDCR;1599107;210
16/01/2025;EDCR;1599107;170
15/01/2025;EDCR;1599107;60
15/01/2025;EDCR;1599107;410
14/01/2025;EDCR;1599107;200
14/01/2025;EDCR;1599107;450
13/01/2025;EDCR;1599107;660
13/01/2025;EDCR;1599107;100
10/01/2025;EDCR;1599107;300
10/01/2025;EDCR;1599107;140
09/01/2025;EDCR;1599107;290
09/01/2025;EDCR;1599107;160
08/01/2025;EDCR;1599107;270
08/01/2025;EDCR;1599107;80
07/01/2025;EDCR;1599107;1160
07/01/2025;EDCR;1599107;120
06/01/2025;EDCR;1599107;10
06/01/2025;EDCR;1599107;960
03/01/2025;EDCR;1599107;130
03/01/2025;EDCR;1599107;180
02/01/2025;EDCR;1599107;20
31/01/2025;HJKL;1599107;400
31/01/2025;HJKL;1599107;90
30/01/2025;HJKL;1599107;170
30/01/2025;HJKL;1599107;50
29/01/2025;HJKL;1599107;120
28/01/2025;HJKL;1599107;60
28/01/2025;HJKL;1599107;100
27/01/2025;HJKL;1599107;120
24/01/2025;HJKL;1599107;200
23/01/2025;HJKL;1599107;340
23/01/2025;HJKL;1599107;100
22/01/2025;HJKL;1599107;230
21/01/2025;HJKL;1599107;100
21/01/2025;HJKL;1599107;30
18/01/2025;HJKL;1599107;50
17/01/2025;HJKL;1599107;60
16/01/2025;HJKL;1599107;520
15/01/2025;HJKL;1599107;150
14/01/2025;HJKL;1599107;140
13/01/2025;HJKL;1599107;70
13/01/2025;HJKL;1599107;100
10/01/2025;HJKL;1599107;30
09/01/2025;HJKL;1599107;60
09/01/2025;HJKL;1599107;400
08/01/2025;HJKL;1599107;310
08/01/2025;HJKL;1599107;500
07/01/2025;HJKL;1599107;110
07/01/2025;HJKL;1599107;100
06/01/2025;HJKL;1599107;20
06/01/2025;HJKL;1599107;100
03/01/2025;HJKL;1599107;90
03/01/2025;HJKL;1599107;200
02/01/2025;HJKL;1599107;180
31/01/2025;KJPL;1599107;50
30/01/2025;KJPL;1599107;10
29/01/2025;KJPL;1599107;10
24/01/2025;KJPL;1599107;40
22/01/2025;KJPL;1599107;10
21/01/2025;KJPL;1599107;30
16/01/2025;KJPL;1599107;70
14/01/2025;KJPL;1599107;10
10/01/2025;KJPL;1599107;20
09/01/2025;KJPL;1599107;40
08/01/2025;KJPL;1599107;10
06/01/2025;KJPL;1599107;20
03/01/2025;KJPL;1599107;10
29/01/2025;GHJK;1599107;50
28/01/2025;GHJK;1599107;20
24/01/2025;GHJK;1599107;630
23/01/2025;GHJK;1599107;20
22/01/2025;GHJK;1599107;10
21/01/2025;GHJK;1599107;60
18/01/2025;GHJK;1599107;70
16/01/2025;GHJK;1599107;60
15/01/2025;GHJK;1599107;50
14/01/2025;GHJK;1599107;30
13/01/2025;GHJK;1599107;20
10/01/2025;GHJK;1599107;20
09/01/2025;GHJK;1599107;20
08/01/2025;GHJK;1599107;20
07/01/2025;GHJK;1599107;10
03/01/2025;GHJK;1599107;40
02/01/2025;GHJK;1599107;30
22/01/2025;MNBY;1599107;60
21/01/2025;MNBY;1599107;10
16/01/2025;MNBY;1599107;20
08/01/2025;MNBY;1599107;50
06/01/2025;MNBY;1599107;10
31/01/2025;QAZX;1681975;4
30/01/2025;QAZX;1681975;2
29/01/2025;QAZX;1681975;2
24/01/2025;QAZX;1681975;2
21/01/2025;QAZX;1681975;2
21/01/2025;QAZX;1681975;2
17/01/2025;QAZX;1681975;2
14/01/2025;QAZX;1681975;5
13/01/2025;QAZX;1681975;2
09/01/2025;QAZX;1681975;1
31/01/2025;EDCR;1681975;2
23/01/2025;EDCR;1681975;1
16/01/2025;EDCR;1681975;1
09/01/2025;EDCR;1681975;3
31/01/2025;QAZX;1078333;1
24/01/2025;QAZX;1078333;2
24/01/2025;QAZX;1078333;2
22/01/2025;QAZX;1078333;2
21/01/2025;QAZX;1078333;2
16/01/2025;QAZX;1078333;2
15/01/2025;QAZX;1078333;3
14/01/2025;QAZX;1078333;1
13/01/2025;QAZX;1078333;2
09/01/2025;QAZX;1078333;6
08/01/2025;QAZX;1078333;2
07/01/2025;QAZX;1078333;4
03/01/2025;QAZX;1078333;2
28/01/2025;EDCR;1078333;1
27/01/2025;EDCR;1078333;2
21/01/2025;EDCR;1078333;1
16/01/2025;EDCR;1078333;1
10/01/2025;EDCR;1078333;3
03/01/2025;EDCR;1078333;3
02/01/2025;EDCR;1078333;3
31/01/2025;ASDF;1727175;240
31/01/2025;ASDF;1727175;48
30/01/2025;ASDF;1727175;72
29/01/2025;ASDF;1727175;192
28/01/2025;ASDF;1727175;264
27/01/2025;ASDF;1727175;96
24/01/2025;ASDF;1727175;672
24/01/2025;ASDF;1727175;336
23/01/2025;ASDF;1727175;600
23/01/2025;ASDF;1727175;240
22/01/2025;ASDF;1727175;96
21/01/2025;ASDF;1727175;432
20/01/2025;ASDF;1727175;120
18/01/2025;ASDF;1727175;144
17/01/2025;ASDF;1727175;24
17/01/2025;ASDF;1727175;240
16/01/2025;ASDF;1727175;528
16/01/2025;ASDF;1727175;168
15/01/2025;ASDF;1727175;120
15/01/2025;ASDF;1727175;576
14/01/2025;ASDF;1727175;288
13/01/2025;ASDF;1727175;528
13/01/2025;ASDF;1727175;24
11/01/2025;ASDF;1727175;72
10/01/2025;ASDF;1727175;552
10/01/2025;ASDF;1727175;120
09/01/2025;ASDF;1727175;240
09/01/2025;ASDF;1727175;840
08/01/2025;ASDF;1727175;480
07/01/2025;ASDF;1727175;384
07/01/2025;ASDF;1727175;432
06/01/2025;ASDF;1727175;480
06/01/2025;ASDF;1727175;48
04/01/2025;ASDF;1727175;24
03/01/2025;ASDF;1727175;144
03/01/2025;ASDF;1727175;72
31/01/2025;XTRG;1727175;24
30/01/2025;XTRG;1727175;24
29/01/2025;XTRG;1727175;48
27/01/2025;XTRG;1727175;72
24/01/2025;XTRG;1727175;72
23/01/2025;XTRG;1727175;144
22/01/2025;XTRG;1727175;96
21/01/2025;XTRG;1727175;24
20/01/2025;XTRG;1727175;24
17/01/2025;XTRG;1727175;144
16/01/2025;XTRG;1727175;96
15/01/2025;XTRG;1727175;96
14/01/2025;XTRG;1727175;120
13/01/2025;XTRG;1727175;168
10/01/2025;XTRG;1727175;192
09/01/2025;XTRG;1727175;408
08/01/2025;XTRG;1727175;216
07/01/2025;XTRG;1727175;312
06/01/2025;XTRG;1727175;144
03/01/2025;XTRG;1727175;48
02/01/2025;XTRG;1727175;384
31/01/2025;WSXD;1727175;48
30/01/2025;WSXD;1727175;96
29/01/2025;WSXD;1727175;48
27/01/2025;WSXD;1727175;48
24/01/2025;WSXD;1727175;48
23/01/2025;WSXD;1727175;48
22/01/2025;WSXD;1727175;24
21/01/2025;WSXD;1727175;96
17/01/2025;WSXD;1727175;24
16/01/2025;WSXD;1727175;72
15/01/2025;WSXD;1727175;96
09/01/2025;WSXD;1727175;24
08/01/2025;WSXD;1727175;24
07/01/2025;WSXD;1727175;96
06/01/2025;WSXD;1727175;24
03/01/2025;WSXD;1727175;24
02/01/2025;WSXD;1727175;48
31/01/2025;ZAQC;1727175;24
30/01/2025;ZAQC;1727175;120
28/01/2025;ZAQC;1727175;120
27/01/2025;ZAQC;1727175;24
23/01/2025;ZAQC;1727175;96
22/01/2025;ZAQC;1727175;48
21/01/2025;ZAQC;1727175;48
16/01/2025;ZAQC;1727175;96
14/01/2025;ZAQC;1727175;96
10/01/2025;ZAQC;1727175;120
09/01/2025;ZAQC;1727175;120
08/01/2025;ZAQC;1727175;24
07/01/2025;ZAQC;1727175;48
03/01/2025;ZAQC;1727175;72
02/01/2025;ZAQC;1727175;48
31/01/2025;ERTY;1727175;72
30/01/2025;ERTY;1727175;96
29/01/2025;ERTY;1727175;144
22/01/2025;ERTY;1727175;96
21/01/2025;ERTY;1727175;48
20/01/2025;ERTY;1727175;72
17/01/2025;ERTY;1727175;72
16/01/2025;ERTY;1727175;72
15/01/2025;ERTY;1727175;96
14/01/2025;ERTY;1727175;72
13/01/2025;ERTY;1727175;24
10/01/2025;ERTY;1727175;96
09/01/2025;ERTY;1727175;72
08/01/2025;ERTY;1727175;120
07/01/2025;ERTY;1727175;144
06/01/2025;ERTY;1727175;168
03/01/2025;ERTY;1727175;120
31/01/2025;GHTS;1727175;816
30/01/2025;GHTS;1727175;552
29/01/2025;GHTS;1727175;792
28/01/2025;GHTS;1727175;480
27/01/2025;GHTS;1727175;312
24/01/2025;GHTS;1727175;744
23/01/2025;GHTS;1727175;576
22/01/2025;GHTS;1727175;528
21/01/2025;GHTS;1727175;960
20/01/2025;GHTS;1727175;744
17/01/2025;GHTS;1727175;1296
16/01/2025;GHTS;1727175;552
15/01/2025;GHTS;1727175;552
14/01/2025;GHTS;1727175;1224
13/01/2025;GHTS;1727175;480
10/01/2025;GHTS;1727175;840
09/01/2025;GHTS;1727175;816
08/01/2025;GHTS;1727175;816
07/01/2025;GHTS;1727175;1224
06/01/2025;GHTS;1727175;888
03/01/2025;GHTS;1727175;480
02/01/2025;GHTS;1727175;456
30/01/2025;SWAQ;1727175;48
29/01/2025;SWAQ;1727175;48
28/01/2025;SWAQ;1727175;24
27/01/2025;SWAQ;1727175;24
23/01/2025;SWAQ;1727175;48
22/01/2025;SWAQ;1727175;48
21/01/2025;SWAQ;1727175;48
20/01/2025;SWAQ;1727175;48
17/01/2025;SWAQ;1727175;24
16/01/2025;SWAQ;1727175;48
15/01/2025;SWAQ;1727175;48
15/01/2025;SWAQ;1727175;192
14/01/2025;SWAQ;1727175;72
13/01/2025;SWAQ;1727175;24
10/01/2025;SWAQ;1727175;48
09/01/2025;SWAQ;1727175;48
08/01/2025;SWAQ;1727175;24
07/01/2025;SWAQ;1727175;120
06/01/2025;SWAQ;1727175;72
03/01/2025;SWAQ;1727175;72
02/01/2025;SWAQ;1727175;72
31/01/2025;ZXCV;1727175;96
31/01/2025;ZXCV;1727175;192
30/01/2025;ZXCV;1727175;120
29/01/2025;ZXCV;1727175;120
28/01/2025;ZXCV;1727175;72
27/01/2025;ZXCV;1727175;168
24/01/2025;ZXCV;1727175;336
23/01/2025;ZXCV;1727175;120
22/01/2025;ZXCV;1727175;240
21/01/2025;ZXCV;1727175;360
18/01/2025;ZXCV;1727175;48
17/01/2025;ZXCV;1727175;24
16/01/2025;ZXCV;1727175;480
15/01/2025;ZXCV;1727175;264
14/01/2025;ZXCV;1727175;288
13/01/2025;ZXCV;1727175;24
10/01/2025;ZXCV;1727175;504
09/01/2025;ZXCV;1727175;288
09/01/2025;ZXCV;1727175;72
08/01/2025;ZXCV;1727175;192
07/01/2025;ZXCV;1727175;192
03/01/2025;ZXCV;1727175;192
03/01/2025;ZXCV;1727175;120
02/01/2025;ZXCV;1727175;120
31/01/2025;OLPU;1727175;24
30/01/2025;OLPU;1727175;120
27/01/2025;OLPU;1727175;144
24/01/2025;OLPU;1727175;72
23/01/2025;OLPU;1727175;72
22/01/2025;OLPU;1727175;96
21/01/2025;OLPU;1727175;48
17/01/2025;OLPU;1727175;24
16/01/2025;OLPU;1727175;72
15/01/2025;OLPU;1727175;48
10/01/2025;OLPU;1727175;216
09/01/2025;OLPU;1727175;120
07/01/2025;OLPU;1727175;48
06/01/2025;OLPU;1727175;24
02/01/2025;OLPU;1727175;24
31/01/2025;QAZX;1727175;96
30/01/2025;QAZX;1727175;72
30/01/2025;QAZX;1727175;120
29/01/2025;QAZX;1727175;1200
28/01/2025;QAZX;1727175;24
28/01/2025;QAZX;1727175;96
27/01/2025;QAZX;1727175;120
27/01/2025;QAZX;1727175;24
24/01/2025;QAZX;1727175;48
23/01/2025;QAZX;1727175;48
22/01/2025;QAZX;1727175;72
21/01/2025;QAZX;1727175;120
20/01/2025;QAZX;1727175;120
20/01/2025;QAZX;1727175;72
17/01/2025;QAZX;1727175;48
16/01/2025;QAZX;1727175;24
15/01/2025;QAZX;1727175;120
15/01/2025;QAZX;1727175;216
14/01/2025;QAZX;1727175;24
14/01/2025;QAZX;1727175;72
13/01/2025;QAZX;1727175;72
13/01/2025;QAZX;1727175;48
10/01/2025;QAZX;1727175;24
10/01/2025;QAZX;1727175;120
09/01/2025;QAZX;1727175;96
08/01/2025;QAZX;1727175;24
07/01/2025;QAZX;1727175;96
07/01/2025;QAZX;1727175;888
06/01/2025;QAZX;1727175;24
06/01/2025;QAZX;1727175;120
03/01/2025;QAZX;1727175;24
02/01/2025;QAZX;1727175;72
31/01/2025;FTGV;1727175;144
30/01/2025;FTGV;1727175;264
29/01/2025;FTGV;1727175;24
28/01/2025;FTGV;1727175;72
27/01/2025;FTGV;1727175;120
24/01/2025;FTGV;1727175;168
23/01/2025;FTGV;1727175;96
22/01/2025;FTGV;1727175;144
21/01/2025;FTGV;1727175;120
18/01/2025;FTGV;1727175;48
16/01/2025;FTGV;1727175;240
15/01/2025;FTGV;1727175;216
14/01/2025;FTGV;1727175;48
10/01/2025;FTGV;1727175;192
09/01/2025;FTGV;1727175;96
08/01/2025;FTGV;1727175;120
06/01/2025;FTGV;1727175;24
03/01/2025;FTGV;1727175;144
02/01/2025;FTGV;1727175;168
31/01/2025;BVCX;1727175;24
29/01/2025;BVCX;1727175;24
28/01/2025;BVCX;1727175;24
27/01/2025;BVCX;1727175;120
23/01/2025;BVCX;1727175;72
22/01/2025;BVCX;1727175;72
17/01/2025;BVCX;1727175;48
16/01/2025;BVCX;1727175;24
15/01/2025;BVCX;1727175;24
13/01/2025;BVCX;1727175;24
09/01/2025;BVCX;1727175;72
07/01/2025;BVCX;1727175;24
02/01/2025;BVCX;1727175;24
29/01/2025;MNBH;1727175;120
24/01/2025;MNBH;1727175;24
23/01/2025;MNBH;1727175;24
22/01/2025;MNBH;1727175;24
21/01/2025;MNBH;1727175;72
20/01/2025;MNBH;1727175;576
15/01/2025;MNBH;1727175;24
14/01/2025;MNBH;1727175;24
10/01/2025;MNBH;1727175;96
09/01/2025;MNBH;1727175;24
07/01/2025;MNBH;1727175;96
06/01/2025;MNBH;1727175;24
31/01/2025;FGHT;1727175;72
30/01/2025;FGHT;1727175;24
29/01/2025;FGHT;1727175;24
27/01/2025;FGHT;1727175;24
24/01/2025;FGHT;1727175;24
23/01/2025;FGHT;1727175;48
22/01/2025;FGHT;1727175;48
21/01/2025;FGHT;1727175;24
18/01/2025;FGHT;1727175;48
16/01/2025;FGHT;1727175;168
14/01/2025;FGHT;1727175;48
10/01/2025;FGHT;1727175;72
09/01/2025;FGHT;1727175;24
08/01/2025;FGHT;1727175;48
07/01/2025;FGHT;1727175;96
06/01/2025;FGHT;1727175;24
03/01/2025;FGHT;1727175;72
31/01/2025;UIOK;1727175;72
30/01/2025;UIOK;1727175;72
29/01/2025;UIOK;1727175;96
28/01/2025;UIOK;1727175;48
27/01/2025;UIOK;1727175;120
24/01/2025;UIOK;1727175;264
23/01/2025;UIOK;1727175;72
22/01/2025;UIOK;1727175;312
21/01/2025;UIOK;1727175;120
20/01/2025;UIOK;1727175;96
18/01/2025;UIOK;1727175;48
17/01/2025;UIOK;1727175;48
16/01/2025;UIOK;1727175;192
15/01/2025;UIOK;1727175;120
14/01/2025;UIOK;1727175;192
14/01/2025;UIOK;1727175;144
13/01/2025;UIOK;1727175;192
10/01/2025;UIOK;1727175;240
09/01/2025;UIOK;1727175;288
09/01/2025;UIOK;1727175;360
08/01/2025;UIOK;1727175;168
07/01/2025;UIOK;1727175;216
06/01/2025;UIOK;1727175;96
03/01/2025;UIOK;1727175;48
02/01/2025;UIOK;1727175;96
31/01/2025;JMIK;1727175;168
30/01/2025;JMIK;1727175;168
29/01/2025;JMIK;1727175;144
28/01/2025;JMIK;1727175;96
27/01/2025;JMIK;1727175;96
24/01/2025;JMIK;1727175;312
23/01/2025;JMIK;1727175;24
22/01/2025;JMIK;1727175;72
21/01/2025;JMIK;1727175;48
20/01/2025;JMIK;1727175;264
17/01/2025;JMIK;1727175;72
16/01/2025;JMIK;1727175;120
16/01/2025;JMIK;1727175;168
15/01/2025;JMIK;1727175;144
14/01/2025;JMIK;1727175;312
13/01/2025;JMIK;1727175;24
10/01/2025;JMIK;1727175;72
10/01/2025;JMIK;1727175;48
09/01/2025;JMIK;1727175;96
08/01/2025;JMIK;1727175;96
07/01/2025;JMIK;1727175;48
06/01/2025;JMIK;1727175;192
03/01/2025;JMIK;1727175;288
02/01/2025;JMIK;1727175;144
31/01/2025;YHNU;1727175;192
30/01/2025;YHNU;1727175;240
29/01/2025;YHNU;1727175;456
28/01/2025;YHNU;1727175;432
27/01/2025;YHNU;1727175;144
25/01/2025;YHNU;1727175;24
24/01/2025;YHNU;1727175;216
23/01/2025;YHNU;1727175;288
22/01/2025;YHNU;1727175;264
21/01/2025;YHNU;1727175;240
18/01/2025;YHNU;1727175;312
16/01/2025;YHNU;1727175;1440
15/01/2025;YHNU;1727175;312
14/01/2025;YHNU;1727175;888
10/01/2025;YHNU;1727175;264
09/01/2025;YHNU;1727175;432
08/01/2025;YHNU;1727175;384
07/01/2025;YHNU;1727175;432
04/01/2025;YHNU;1727175;96
03/01/2025;YHNU;1727175;480
02/01/2025;YHNU;1727175;144
01/01/2025;YHNU;1727175;120
31/01/2025;EDCR;1727175;96
31/01/2025;EDCR;1727175;288
30/01/2025;EDCR;1727175;864
30/01/2025;EDCR;1727175;360
29/01/2025;EDCR;1727175;1152
28/01/2025;EDCR;1727175;480
27/01/2025;EDCR;1727175;240
27/01/2025;EDCR;1727175;600
24/01/2025;EDCR;1727175;840
24/01/2025;EDCR;1727175;480
23/01/2025;EDCR;1727175;360
22/01/2025;EDCR;1727175;576
22/01/2025;EDCR;1727175;48
21/01/2025;EDCR;1727175;240
21/01/2025;EDCR;1727175;288
20/01/2025;EDCR;1727175;48
18/01/2025;EDCR;1727175;144
17/01/2025;EDCR;1727175;1584
17/01/2025;EDCR;1727175;600
16/01/2025;EDCR;1727175;1608
16/01/2025;EDCR;1727175;288
15/01/2025;EDCR;1727175;528
15/01/2025;EDCR;1727175;1032
14/01/2025;EDCR;1727175;528
14/01/2025;EDCR;1727175;1464
13/01/2025;EDCR;1727175;1704
13/01/2025;EDCR;1727175;576
10/01/2025;EDCR;1727175;1320
10/01/2025;EDCR;1727175;600
09/01/2025;EDCR;1727175;3216
09/01/2025;EDCR;1727175;840
08/01/2025;EDCR;1727175;720
08/01/2025;EDCR;1727175;480
07/01/2025;EDCR;1727175;1752
07/01/2025;EDCR;1727175;552
06/01/2025;EDCR;1727175;1848
06/01/2025;EDCR;1727175;24
03/01/2025;EDCR;1727175;912
03/01/2025;EDCR;1727175;576
02/01/2025;EDCR;1727175;576
31/01/2025;HJKL;1727175;24
31/01/2025;HJKL;1727175;480
30/01/2025;HJKL;1727175;2760
29/01/2025;HJKL;1727175;24
28/01/2025;HJKL;1727175;192
28/01/2025;HJKL;1727175;72
27/01/2025;HJKL;1727175;48
24/01/2025;HJKL;1727175;192
23/01/2025;HJKL;1727175;72
23/01/2025;HJKL;1727175;48
22/01/2025;HJKL;1727175;48
21/01/2025;HJKL;1727175;144
21/01/2025;HJKL;1727175;24
18/01/2025;HJKL;1727175;72
16/01/2025;HJKL;1727175;360
16/01/2025;HJKL;1727175;24
15/01/2025;HJKL;1727175;144
14/01/2025;HJKL;1727175;144
14/01/2025;HJKL;1727175;336
13/01/2025;HJKL;1727175;72
10/01/2025;HJKL;1727175;192
09/01/2025;HJKL;1727175;240
09/01/2025;HJKL;1727175;72
08/01/2025;HJKL;1727175;480
08/01/2025;HJKL;1727175;96
07/01/2025;HJKL;1727175;144
06/01/2025;HJKL;1727175;24
03/01/2025;HJKL;1727175;96
03/01/2025;HJKL;1727175;120
02/01/2025;HJKL;1727175;24
31/01/2025;KJPL;1727175;72
30/01/2025;KJPL;1727175;216
29/01/2025;KJPL;1727175;120
28/01/2025;KJPL;1727175;360
27/01/2025;KJPL;1727175;48
24/01/2025;KJPL;1727175;72
23/01/2025;KJPL;1727175;24
22/01/2025;KJPL;1727175;72
21/01/2025;KJPL;1727175;96
20/01/2025;KJPL;1727175;24
18/01/2025;KJPL;1727175;72
16/01/2025;KJPL;1727175;336
15/01/2025;KJPL;1727175;456
14/01/2025;KJPL;1727175;72
13/01/2025;KJPL;1727175;216
10/01/2025;KJPL;1727175;216
09/01/2025;KJPL;1727175;240
08/01/2025;KJPL;1727175;240
07/01/2025;KJPL;1727175;24
06/01/2025;KJPL;1727175;168
03/01/2025;KJPL;1727175;120
02/01/2025;KJPL;1727175;24
31/01/2025;GHJK;1727175;24
30/01/2025;GHJK;1727175;24
22/01/2025;GHJK;1727175;24
21/01/2025;GHJK;1727175;144
18/01/2025;GHJK;1727175;48
16/01/2025;GHJK;1727175;24
14/01/2025;GHJK;1727175;24
13/01/2025;GHJK;1727175;48
09/01/2025;GHJK;1727175;96
08/01/2025;GHJK;1727175;48
07/01/2025;GHJK;1727175;48
22/01/2025;MNBY;1727175;24
10/01/2025;MNBY;1727175;96
31/01/2025;ASDF;1919541;48
31/01/2025;ASDF;1919541;408
30/01/2025;ASDF;1919541;264
29/01/2025;ASDF;1919541;408
28/01/2025;ASDF;1919541;912
27/01/2025;ASDF;1919541;96
24/01/2025;ASDF;1919541;3312
24/01/2025;ASDF;1919541;384
23/01/2025;ASDF;1919541;1536
23/01/2025;ASDF;1919541;240
22/01/2025;ASDF;1919541;288
21/01/2025;ASDF;1919541;432
20/01/2025;ASDF;1919541;120
20/01/2025;ASDF;1919541;48
18/01/2025;ASDF;1919541;144
17/01/2025;ASDF;1919541;240
17/01/2025;ASDF;1919541;48
16/01/2025;ASDF;1919541;1104
16/01/2025;ASDF;1919541;168
15/01/2025;ASDF;1919541;240
15/01/2025;ASDF;1919541;288
14/01/2025;ASDF;1919541;312
13/01/2025;ASDF;1919541;648
13/01/2025;ASDF;1919541;48
11/01/2025;ASDF;1919541;48
10/01/2025;ASDF;1919541;600
10/01/2025;ASDF;1919541;120
09/01/2025;ASDF;1919541;840
09/01/2025;ASDF;1919541;432
08/01/2025;ASDF;1919541;792
07/01/2025;ASDF;1919541;504
07/01/2025;ASDF;1919541;552
06/01/2025;ASDF;1919541;408
06/01/2025;ASDF;1919541;24
04/01/2025;ASDF;1919541;72
03/01/2025;ASDF;1919541;216
03/01/2025;ASDF;1919541;288
02/01/2025;ASDF;1919541;72
28/01/2025;XTRG;1919541;24
21/01/2025;XTRG;1919541;24
20/01/2025;XTRG;1919541;168
17/01/2025;XTRG;1919541;48
14/01/2025;XTRG;1919541;24
13/01/2025;XTRG;1919541;72
10/01/2025;XTRG;1919541;24
09/01/2025;XTRG;1919541;72
08/01/2025;XTRG;1919541;48
02/01/2025;XTRG;1919541;96
31/01/2025;WSXD;1919541;72
30/01/2025;WSXD;1919541;144
29/01/2025;WSXD;1919541;384
27/01/2025;WSXD;1919541;168
24/01/2025;WSXD;1919541;168
23/01/2025;WSXD;1919541;264
22/01/2025;WSXD;1919541;240
21/01/2025;WSXD;1919541;216
18/01/2025;WSXD;1919541;96
17/01/2025;WSXD;1919541;192
16/01/2025;WSXD;1919541;480
15/01/2025;WSXD;1919541;168
13/01/2025;WSXD;1919541;96
10/01/2025;WSXD;1919541;144
09/01/2025;WSXD;1919541;192
08/01/2025;WSXD;1919541;48
07/01/2025;WSXD;1919541;120
06/01/2025;WSXD;1919541;48
03/01/2025;WSXD;1919541;216
02/01/2025;WSXD;1919541;288
31/01/2025;ZAQC;1919541;96
30/01/2025;ZAQC;1919541;792
29/01/2025;ZAQC;1919541;168
28/01/2025;ZAQC;1919541;960
27/01/2025;ZAQC;1919541;216
24/01/2025;ZAQC;1919541;144
23/01/2025;ZAQC;1919541;576
22/01/2025;ZAQC;1919541;1008
21/01/2025;ZAQC;1919541;792
20/01/2025;ZAQC;1919541;24
18/01/2025;ZAQC;1919541;888
17/01/2025;ZAQC;1919541;96
16/01/2025;ZAQC;1919541;744
15/01/2025;ZAQC;1919541;144
14/01/2025;ZAQC;1919541;336
13/01/2025;ZAQC;1919541;48
10/01/2025;ZAQC;1919541;192
09/01/2025;ZAQC;1919541;2088
08/01/2025;ZAQC;1919541;96
07/01/2025;ZAQC;1919541;456
03/01/2025;ZAQC;1919541;1032
02/01/2025;ZAQC;1919541;1368
31/01/2025;ERTY;1919541;168
30/01/2025;ERTY;1919541;312
29/01/2025;ERTY;1919541;3000
28/01/2025;ERTY;1919541;24
27/01/2025;ERTY;1919541;1512
24/01/2025;ERTY;1919541;360
22/01/2025;ERTY;1919541;1464
21/01/2025;ERTY;1919541;1344
20/01/2025;ERTY;1919541;5376
17/01/2025;ERTY;1919541;1104
16/01/2025;ERTY;1919541;936
15/01/2025;ERTY;1919541;1680
14/01/2025;ERTY;1919541;768
13/01/2025;ERTY;1919541;1008
